date,site,ndvi_mean,ndvi_stdDev,ndvi_count,evi_mean,evi_stdDev,evi_count,ndwi_mean,ndwi_stdDev,ndwi_count,fapar_mean,fapar_stdDev,fapar_count
2019-06-18,project,0.10646631828286587,0.017105650467427524,910,0.08303145305092025,0.01397640223739771,910,-0.2518528271295906,0.017905694653748336,910,0.1343179071456635,0.021580488629706383,910
2019-06-21,project,0.11653963960325847,0.019218668308157265,910,0.08855468462137522,0.015156250652281189,910,-0.27068109379966027,0.02125997393655051,910,0.14702640932347114,0.02424627193757101,910
2019-06-26,project,0.11287034823252608,0.020461475216418744,910,0.07703693134740978,0.01381879507442312,910,-0.28632191401832885,0.024274388463744755,910,0.1423972313301548,0.02581419713303394,910
2019-06-28,project,0.11613346758939293,0.018379937297933014,910,0.09004099380340275,0.014682375487651306,910,-0.262346248676992,0.019983783098027202,910,0.14651398271077815,0.023188128895071353,910
2019-07-06,project,0.11157494202528452,0.01870991737273087,910,0.08215758686816056,0.01388868929150708,910,-0.2640170679999871,0.02087619949489899,910,0.14076294685909907,0.023604431757436414,910
2019-07-11,project,0.1074986563846626,0.017562047337131213,910,0.08498144503719192,0.014230246092988025,910,-0.25983381871471406,0.019398698374993643,910,0.13562030489489033,0.022156278920524894,910
2019-07-13,project,0.09288312514070973,0.01734968180775609,910,0.07118986800149418,0.013817590997127259,910,-0.24335644875305218,0.01905281563287052,910,0.11718135067751952,0.02188835856866363,910
2019-07-23,project,0.0959216157724119,0.016467500390842806,910,0.0714270357726473,0.012633358009823667,910,-0.24505999319008542,0.01908406094003887,910,0.12101471045847488,0.02077539849308688,910
2019-07-28,project,0.11843208315932613,0.021141114969692787,910,0.08570970220829544,0.015194704711455797,910,-0.29193401324385326,0.02702019017114925,910,0.14941391611380575,0.026671630645764253,910
2019-07-31,project,0.09427243880466098,0.015321514770511434,910,0.07106484810694336,0.012179033531727976,910,-0.2394208146691842,0.018401971353850827,910,0.11893410879596027,0.019329623034477,910
2019-08-02,project,0.10018319414104172,0.015611350513479215,910,0.07669577268941492,0.012548306526794537,910,-0.2508254871998646,0.018729696863815818,910,0.12639111772833836,0.019695279807805208,910
2019-08-17,project,0.2032048941394956,0.046481485605403834,910,0.15762301475352938,0.03860081284768801,910,-0.3040857109518709,0.03547736929887337,910,0.2563632944463875,0.058641042239776134,910
2019-08-20,project,0.21800575159670316,0.09513840140047322,400,0.19603517293967157,0.09221583227418112,400,-0.28238303738740944,0.07194612491505724,400,0.2750360562144005,0.12002660720683672,400
2019-08-22,project,0.21533433303249336,0.058407364525000775,910,0.16511533511537477,0.046896122421946206,910,-0.31414184437578524,0.04494096295288004,910,0.2716657945537936,0.07368673108474162,910
2019-08-25,project,0.21099036063934828,0.05534514382705937,910,0.1545547018342239,0.04266041980329344,910,-0.3129370558478687,0.042901893106049124,910,0.2661854389826018,0.06982343345221872,910
2019-08-27,project,0.21963282748658897,0.05006011742351004,910,0.17277724048010795,0.04187109855407866,910,-0.3181693025988135,0.040518383561793964,910,0.2770887751570805,0.06315584414150213,910
2019-08-30,project,0.20570028951150585,0.046656751081492476,910,0.1562178416846952,0.03717423400017975,910,-0.3165312616111622,0.03778947043359833,910,0.25951148524771656,0.05886215716440982,910
2019-09-01,project,0.18907395620529885,0.044274982687947335,910,0.1427140651827164,0.034829046839730704,910,-0.3032120738432529,0.03674156656538916,910,0.23853570314860512,0.05585731815911325,910
2019-09-04,project,0.18403229054438036,0.037450334846700406,910,0.13633129277025885,0.02895723269478851,910,-0.3054866019329589,0.032365321719861166,910,0.23217513775079013,0.04724734244259684,910
2019-09-06,project,0.1740954968012627,0.03347653208346856,910,0.13530568036636934,0.0272177891354848,910,-0.28653711574442764,0.029683521104576036,910,0.2196388787644727,0.04223399287650374,910
2019-09-14,project,0.16933209412402753,0.028886244899969604,910,0.11816769864754231,0.020176219583790296,910,-0.3224246708454988,0.03217703602349641,910,0.21362936994687332,0.03644288656580245,910
2019-09-16,project,0.15118907049685304,0.022352760823794393,910,0.1155127382605477,0.01750310724456577,910,-0.2826743596607041,0.024510950555082112,910,0.19074013133882967,0.028200243055298693,910
2019-09-21,project,0.1318496825078121,0.02120114295751256,910,0.09629069469990824,0.015840543791321878,910,-0.2786486891257705,0.024925576036687297,910,0.16634155945185575,0.026747361955197824,910
2019-09-26,project,0.1310419924634691,0.01865291383562082,910,0.09875462182256983,0.014375958245651637,910,-0.2815984634393188,0.023289324521947565,910,0.16532257769191291,0.02353251609501851,910
2019-09-29,project,0.10839391347241933,0.015303798912798169,910,0.0801340760814677,0.011535069559832722,910,-0.2548174649912088,0.01930090424444137,910,0.13674976123680432,0.01930727270838516,910
2019-10-01,project,0.11334365117780915,0.017251967313718124,910,0.0810481411102369,0.012641428746254992,910,-0.2773605263101114,0.022411536981022225,910,0.14299435032592403,0.021765081962986415,910
2019-10-04,project,0.126933793458084,0.01492523005106445,910,0.0882490804229929,0.010696372622258662,910,-0.2882185216488925,0.020293263129884158,910,0.1601396738267184,0.018829670232424132,910
2019-10-06,project,0.1264482771078152,0.014353002234725314,910,0.09503753772435611,0.01154240102627272,910,-0.27696130764837956,0.018221003342568244,910,0.15952714639921922,0.018107747619334993,910
2019-10-09,project,0.12021029864326893,0.013698212858735093,910,0.08777768913597093,0.010293700581805879,910,-0.281603686764874,0.018181261285283405,910,0.15165731276834807,0.01728166534258032,910
2019-10-11,project,0.10720897502673545,0.013357929378056146,910,0.0800528708177296,0.010246201492776405,910,-0.2566282855888453,0.017093241239189757,910,0.13525484289372933,0.016852363703357975,910
2019-10-19,project,0.11652763409609293,0.015043236573887937,910,0.07768746998174464,0.009998050426619338,910,-0.3159350664367305,0.023053269548189394,910,0.1470112631756309,0.01897854726161476,910
2019-10-21,project,0.10993191876871967,0.011975110083422278,910,0.08037904061994147,0.008727362664280947,910,-0.2798733309802674,0.01744470819394981,910,0.13869010871861695,0.015107798881245025,910
2019-10-29,project,0.04396620158332885,0.029323396644505867,910,0.0461286112972811,0.021048412188511317,910,-0.12860102255126143,0.06633355892273149,910,0.0554677599175277,0.03699439720670857,910
2019-10-31,project,0.09991705711299595,0.010884705246046815,910,0.0702769725524304,0.007671185402834418,910,-0.26356800902727756,0.015355127057539735,910,0.1260553592537556,0.013732144138413161,910
2019-11-03,project,0.0974797340597689,0.010312348477587326,910,0.069109790568774,0.007575589917797261,910,-0.2600838763140738,0.014544255708222905,910,0.1229804324898043,0.01301005883932561,910
2019-11-08,project,0.10781901014078198,0.010443204272321472,910,0.07794081610225581,0.007926388403224459,910,-0.2769892058520986,0.014845476078710992,910,0.13602446319361036,0.013175146509961865,910
2019-11-10,project,0.10234704762144389,0.009869568566527862,910,0.0726865427478262,0.007484359939525965,910,-0.2742318639837858,0.014838949566389238,910,0.1291210352792132,0.012451447703534572,910
2019-11-23,project,0.11314776203025041,0.011423523825765648,448,0.08219305195291933,0.00816907720351245,448,-0.2925336494931194,0.018010268759416408,448,0.1427472165773639,0.01441191765858636,448
2019-11-28,project,0.09897129933353609,0.008649130206657838,910,0.07648317870437021,0.00704496229430918,910,-0.25584652120685303,0.013421945583511077,910,0.12486219123918926,0.01091174266871856,910
2019-12-03,project,0.08984623423854433,0.009046085775045388,910,0.06821519049568793,0.0071870248422014225,910,-0.2423917156040689,0.01336475790066526,910,0.11335000911534764,0.011412541813797578,910
2019-12-08,project,0.09434687406278502,0.009898403953474019,910,0.07114656529279456,0.007669980069982881,910,-0.25540989789830015,0.01507885210523394,910,0.1190280163176097,0.012487826427703533,910
2019-12-13,project,0.048653750118085884,0.017016013306710154,554,0.06338036094213577,0.015576708621987437,554,-0.1259609597912046,0.04022711826271522,554,0.06138157114897722,0.021467402387745502,554
2019-12-20,project,0.06149749242701543,0.01765975954938964,910,0.06811394148167017,0.014821606063909308,910,-0.15720722082484176,0.039381369710711045,910,0.07758523644592272,0.02227955264750951,910
2020-01-22,project,0.04865948145477405,0.008085125780760784,8,0.05454071730212407,0.009461919523809469,8,-0.13778284569715507,0.02221284252246456,8,0.06138880180334294,0.010200194685007805,8
